날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2011-04-06,"6,146,022","4,542,506","1,603,516","36,802","26,754","10,048","6,642,385"
2011-04-05,"6,042,499","4,444,670","1,597,829","38,623","29,375","9,248","6,597,441"
2011-04-04,"6,049,217","4,471,522","1,577,695","38,910","30,015","8,895","6,605,526"
2011-04-01,"6,086,466","4,510,502","1,575,964","39,079","29,883","9,196","6,610,610"
2011-03-31,"6,114,769","4,546,277","1,568,492","38,657","28,514","10,143","6,661,436"
2011-03-30,"6,076,078","4,516,295","1,559,783","36,928","27,051","9,877","6,694,207"
2011-03-29,"6,027,951","4,471,346","1,556,605","37,570","27,531","10,039","6,698,084"
2011-03-28,"6,015,250","4,472,348","1,542,902","38,613","27,912","10,701","6,687,521"
2011-03-25,"5,988,729","4,462,384","1,526,345","36,266","26,284","9,982","6,655,504"
2011-03-24,"5,943,660","4,421,072","1,522,588","37,285","27,113","10,172","6,651,586"
2011-03-23,"5,931,693","4,415,966","1,515,727","34,607","24,661","9,946","6,642,932"
2011-03-22,"5,905,876","4,402,100","1,503,776","31,477","22,294","9,183","6,628,414"
2011-03-21,"5,935,170","4,441,118","1,494,052","31,632","21,250","10,382","6,639,021"
2011-03-18,"5,928,424","4,432,828","1,495,596","34,112","23,298","10,814","6,664,734"
2011-03-17,"5,942,789","4,443,796","1,498,993","30,768","20,125","10,643","6,749,004"
2011-03-16,"6,086,805","4,552,161","1,534,644","34,336","23,240","11,096","6,731,950"
2011-03-15,"6,166,012","4,608,789","1,557,223","34,372","22,111","12,261","6,804,240"
2011-03-14,"6,158,191","4,595,981","1,562,210","35,623","23,515","12,108","6,758,300"
2011-03-11,"6,086,168","4,530,264","1,555,904","36,679","24,809","11,870","6,700,933"
2011-03-10,"6,093,274","4,543,340","1,549,934","36,809","24,788","12,021","6,702,120"
2011-03-09,"6,054,273","4,520,948","1,533,325","36,507","25,080","11,427","6,682,811"
2011-03-08,"6,030,744","4,504,398","1,526,346","35,219","23,722","11,497","6,650,649"
2011-03-07,"6,128,075","4,602,845","1,525,230","33,063","22,185","10,878","6,677,268"
2011-03-04,"6,131,240","4,606,161","1,525,079","31,978","21,360","10,618","6,771,075"
2011-03-03,"6,129,831","4,602,155","1,527,676","29,783","19,509","10,274","6,781,858"
2011-03-02,"6,197,342","4,659,297","1,538,045","29,295","19,820","9,475","6,760,742"
2011-02-28,"6,223,190","4,676,706","1,546,484","27,332","19,724","7,608","6,776,988"
2011-02-25,"6,268,350","4,702,415","1,565,935","32,387","24,479","7,908","6,679,114"
2011-02-24,"6,293,421","4,713,484","1,579,937","31,287","22,550","8,737","6,755,335"
2011-02-23,"6,344,565","4,760,788","1,583,777","33,304","24,076","9,228","6,716,713"
2011-02-22,"6,329,399","4,747,170","1,582,229","31,049","22,619","8,430","6,703,341"
2011-02-21,"6,315,980","4,738,275","1,577,705","33,335","24,495","8,840","6,715,894"
2011-02-18,"6,381,781","4,788,870","1,592,911","34,379","25,112","9,267","6,715,310"
2011-02-17,"6,423,988","4,840,925","1,583,063","34,190","24,368","9,822","6,641,060"
2011-02-16,"6,439,169","4,852,153","1,587,016","34,305","25,895","8,410","6,611,547"
2011-02-15,"6,483,351","4,905,132","1,578,219","31,412","22,623","8,789","6,622,057"
2011-02-14,"6,523,912","4,936,241","1,587,671","33,569","24,509","9,060","6,646,519"
2011-02-11,"6,459,308","4,871,816","1,587,492","34,544","25,571","8,973","6,977,054"
2011-02-10,"6,426,937","4,844,787","1,582,150","34,362","25,772","8,590","6,928,779"
2011-02-09,"6,383,766","4,812,348","1,571,418","35,028","26,606","8,422","6,525,566"
2011-02-08,"6,379,872","4,809,923","1,569,949","31,524","23,515","8,009","6,481,246"
2011-02-07,"6,377,013","4,803,909","1,573,104","34,060","25,711","8,349","6,488,807"
2011-02-01,"6,372,560","4,791,628","1,580,932","36,231","27,553","8,678","6,457,629"
2011-01-31,"6,369,571","4,784,576","1,584,995","36,389","27,943","8,446","6,450,838"
2011-01-28,"6,329,147","4,743,068","1,586,079","34,645","26,674","7,971","6,508,817"
2011-01-27,"6,329,621","4,747,069","1,582,552","32,098","24,566","7,532","6,508,945"
2011-01-26,"6,394,946","4,807,930","1,587,016","35,493","27,083","8,410","6,488,471"
2011-01-25,"6,391,116","4,808,662","1,582,454","31,685","23,698","7,987","6,486,840"
2011-01-24,"6,399,883","4,813,655","1,586,228","38,068","28,862","9,206","6,431,264"
2011-01-21,"6,372,428","4,783,352","1,589,076","37,178","27,859","9,319","6,567,432"
2011-01-20,"6,324,356","4,741,372","1,582,984","36,495","27,913","8,582","6,530,452"
2011-01-19,"6,311,422","4,721,651","1,589,771","36,672","26,766","9,906","6,551,624"
2011-01-18,"6,276,877","4,697,204","1,579,673","34,494","25,806","8,688","6,521,723"
2011-01-17,"6,236,363","4,663,286","1,573,077","36,342","27,097","9,245","6,523,671"
2011-01-14,"6,148,864","4,579,984","1,568,880","36,494","27,402","9,092","6,421,606"
2011-01-13,"6,122,459","4,564,061","1,558,398","34,836","25,291","9,545","6,327,284"
2011-01-12,"6,073,015","4,528,432","1,544,583","33,502","24,842","8,660","6,301,009"
2011-01-11,"6,040,817","4,510,027","1,530,790","32,140","24,301","7,839","6,241,187"
2011-01-10,"5,996,695","4,464,928","1,531,767","32,820","24,982","7,838","6,292,866"
2011-01-07,"5,975,982","4,459,092","1,516,890","32,694","25,813","6,881","6,277,325"
2011-01-06,"5,958,501","4,449,676","1,508,825","31,349","23,767","7,582","6,237,498"
2011-01-05,"5,952,808","4,456,679","1,496,129","30,178","22,163","8,015","6,209,848"
2011-01-04,"5,955,809","4,468,568","1,487,241","28,886","21,660","7,226","6,192,063"
2011-01-03,"5,979,140","4,498,839","1,480,301","28,118","21,007","7,111","6,248,340"
2010-12-31,"5,974,074","4,497,878","1,476,196","25,576","19,152","6,424","6,267,092"
2010-12-30,"5,976,486","4,499,717","1,476,769","25,576","19,152","6,424","6,273,978"
2010-12-29,"6,012,831","4,528,042","1,484,789","26,012","19,114","6,898","6,296,810"
2010-12-28,"6,010,347","4,524,629","1,485,718","28,200","21,110","7,090","6,317,038"
2010-12-27,"6,020,834","4,535,705","1,485,129","31,106","23,300","7,806","6,293,850"
2010-12-24,"6,023,695","4,537,459","1,486,236","31,893","23,866","8,027","6,228,869"
2010-12-23,"6,009,885","4,521,651","1,488,234","32,450","24,374","8,076","6,257,730"
2010-12-22,"5,882,182","4,403,948","1,478,234","31,044","23,612","7,432","6,308,825"
2010-12-21,"5,968,416","4,467,644","1,500,772","33,738","24,700","9,038","6,232,269"
2010-12-20,"5,957,139","4,457,453","1,499,686","34,789","25,348","9,441","6,237,154"
2010-12-17,"5,931,429","4,434,227","1,497,202","35,895","25,429","10,466","6,201,476"
2010-12-16,"5,890,885","4,398,797","1,492,088","34,520","24,931","9,589","6,212,089"
2010-12-15,"5,870,757","4,379,303","1,491,454","33,595","23,481","10,114","6,255,198"
2010-12-14,"5,853,504","4,365,459","1,488,045","33,277","23,890","9,387","6,201,078"
2010-12-13,"5,801,863","4,318,773","1,483,090","34,011","25,081","8,930","6,115,299"
2010-12-10,"5,804,964","4,326,538","1,478,426","33,542","25,007","8,535","6,345,956"
2010-12-09,"5,810,112","4,326,086","1,484,026","33,774","25,459","8,315","6,327,233"
2010-12-08,"5,778,004","4,299,024","1,478,980","35,160","26,431","8,729","6,147,499"
2010-12-07,"5,728,717","4,252,897","1,475,820","34,076","26,039","8,037","6,137,224"
2010-12-06,"5,700,200","4,236,043","1,464,157","35,456","26,708","8,748","6,090,084"
2010-12-03,"5,688,108","4,233,756","1,454,352","33,999","25,832","8,167","6,105,771"
2010-12-02,"5,638,658","4,189,189","1,449,469","33,754","25,121","8,633","6,102,203"
2010-12-01,"5,654,653","4,196,704","1,457,949","30,803","22,713","8,090","6,111,016"
2010-11-30,"5,659,961","4,194,778","1,465,183","31,185","23,695","7,490","6,113,173"
2010-11-29,"5,786,737","4,297,314","1,489,423","33,352","24,986","8,366","6,129,922"
2010-11-26,"5,795,827","4,299,717","1,496,110","33,634","25,560","8,074","6,113,814"
2010-11-25,"5,879,506","4,364,192","1,515,314","32,659","24,750","7,909","6,196,064"
2010-11-24,"5,927,894","4,400,065","1,527,829","36,558","28,555","8,003","6,176,027"
2010-11-23,"5,880,590","4,361,684","1,518,906","37,594","28,632","8,962","6,094,440"
2010-11-22,"5,891,148","4,374,052","1,517,096","38,536","28,954","9,582","6,173,608"
2010-11-19,"5,869,987","4,348,711","1,521,276","36,164","28,061","8,103","6,166,089"
2010-11-18,"5,811,972","4,292,245","1,519,727","34,009","26,141","7,868","6,093,271"
2010-11-17,"5,832,171","4,302,561","1,529,610","33,436","26,107","7,329","6,095,903"
2010-11-16,"5,824,989","4,288,794","1,536,195","36,057","28,387","7,670","6,115,422"
2010-11-15,"5,935,624","4,372,656","1,562,968","37,521","28,424","9,097","6,118,826"
2010-11-12,"5,854,461","4,284,215","1,570,246","39,189","29,566","9,623","6,039,529"
2010-11-11,"5,833,525","4,263,902","1,569,623","38,338","29,096","9,242","6,089,610"
2010-11-10,"5,810,707","4,244,505","1,566,202","38,590","29,378","9,212","6,076,955"
2010-11-09,"5,792,359","4,226,896","1,565,463","39,754","30,822","8,932","5,961,735"
2010-11-08,"5,821,961","4,259,278","1,562,683","44,306","34,128","10,178","5,921,031"
2010-11-05,"5,793,775","4,246,677","1,547,098","45,318","35,205","10,113","5,989,248"
2010-11-04,"5,796,435","4,254,329","1,542,106","43,016","33,179","9,837","5,942,590"
2010-11-03,"5,771,491","4,226,472","1,545,019","41,988","32,488","9,500","5,912,969"
2010-11-02,"5,734,908","4,206,413","1,528,495","39,648","30,169","9,479","5,928,807"
2010-11-01,"5,705,403","4,185,786","1,519,617","39,835","30,654","9,181","5,878,493"
2010-10-29,"5,671,654","4,164,411","1,507,243","39,887","30,815","9,072","5,908,290"
2010-10-28,"5,616,013","4,116,223","1,499,790","39,509","29,965","9,544","5,924,517"
2010-10-27,"5,577,645","4,092,535","1,485,110","38,688","28,670","10,018","5,808,872"
2010-10-26,"5,539,485","4,071,984","1,467,501","38,499","28,412","10,087","5,782,535"
2010-10-25,"5,563,894","4,109,049","1,454,845","37,124","26,250","10,874","5,769,276"
2010-10-22,"5,543,535","4,100,341","1,443,194","37,802","26,706","11,096","5,774,030"
2010-10-21,"5,460,823","4,040,810","1,420,013","38,996","28,485","10,511","5,786,879"
2010-10-20,"5,454,793","4,044,490","1,410,303","40,028","29,186","10,842","5,767,728"
2010-10-19,"5,402,250","4,013,512","1,388,738","40,988","30,418","10,570","5,675,300"
2010-10-18,"5,355,335","3,985,806","1,369,529","41,909","30,842","11,067","5,709,811"
2010-10-15,"5,349,700","3,975,519","1,374,181","39,793","28,608","11,185","5,872,264"
2010-10-14,"5,322,556","3,961,987","1,360,569","39,541","29,301","10,240","5,825,881"
2010-10-13,"5,309,246","3,946,944","1,362,302","41,429","31,031","10,398","5,669,591"
2010-10-12,"5,288,029","3,929,328","1,358,701","41,983","31,670","10,313","5,639,571"
2010-10-11,"5,243,643","3,894,733","1,348,910","42,234","31,753","10,481","5,624,256"
2010-10-08,"5,225,101","3,876,079","1,349,022","40,148","30,278","9,870","5,619,892"
2010-10-07,"5,219,479","3,875,931","1,343,548","39,724","29,615","10,109","5,633,721"
2010-10-06,"5,178,296","3,841,588","1,336,708","41,508","31,831","9,677","5,774,619"
2010-10-05,"5,166,321","3,830,237","1,336,084","40,754","30,284","10,470","5,801,431"
2010-10-04,"5,154,983","3,821,017","1,333,966","41,694","31,296","10,398","5,596,527"
2010-10-01,"5,164,082","3,836,415","1,327,667","42,103","31,751","10,352","5,592,068"
2010-09-30,"5,152,582","3,828,654","1,323,928","42,181","31,600","10,581","5,631,259"
2010-09-29,"5,085,903","3,771,719","1,314,184","42,781","32,111","10,670","5,573,599"
2010-09-28,"5,050,303","3,745,662","1,304,641","41,615","30,825","10,790","5,569,433"
2010-09-27,"5,036,135","3,729,379","1,306,756","39,737","29,234","10,503","5,559,117"
2010-09-24,"5,031,986","3,721,405","1,310,581","40,936","29,572","11,364","5,491,184"
2010-09-20,"5,043,716","3,735,485","1,308,231","43,802","31,756","12,046","5,513,857"
2010-09-17,"5,075,598","3,761,294","1,314,304","44,879","32,870","12,009","5,534,107"
2010-09-16,"5,071,442","3,754,151","1,317,291","44,678","31,982","12,696","5,777,347"
2010-09-15,"5,069,539","3,747,519","1,322,020","43,560","30,605","12,955","5,785,016"
2010-09-14,"5,036,408","3,713,034","1,323,374","42,960","29,601","13,359","5,527,189"
2010-09-13,"5,056,066","3,733,088","1,322,978","42,419","29,045","13,374","5,384,082"
2010-09-10,"5,038,417","3,716,926","1,321,491","41,220","28,531","12,689","5,396,894"
2010-09-09,"5,007,487","3,689,379","1,318,108","40,986","28,155","12,831","5,413,740"
2010-09-08,"4,986,157","3,668,420","1,317,737","43,432","30,424","13,008","5,444,632"
2010-09-07,"4,953,379","3,634,206","1,319,173","45,839","32,324","13,515","5,392,445"
2010-09-06,"4,955,182","3,641,294","1,313,888","47,342","34,324","13,018","5,615,395"
2010-09-03,"4,988,533","3,669,074","1,319,459","45,973","32,873","13,100","5,627,976"
2010-09-02,"4,935,763","3,621,108","1,314,655","46,183","33,912","12,271","5,397,653"
2010-09-01,"4,974,664","3,653,639","1,321,025","45,211","32,851","12,360","5,389,541"
2010-08-31,"4,987,159","3,663,625","1,323,534","43,553","32,161","11,392","5,395,737"
2010-08-30,"4,992,199","3,661,692","1,330,507","41,041","29,580","11,461","5,371,420"
2010-08-27,"5,021,815","3,677,976","1,343,839","40,780","28,720","12,060","5,357,409"
2010-08-26,"5,026,111","3,673,954","1,352,157","42,581","30,027","12,554","5,374,098"
2010-08-25,"5,018,801","3,660,000","1,358,801","42,410","30,896","11,514","5,371,818"
2010-08-24,"5,009,805","3,645,600","1,364,205","42,550","30,641","11,909","5,359,403"
2010-08-23,"5,000,014","3,636,529","1,363,485","41,369","29,240","12,129","5,344,772"
2010-08-20,"5,024,049","3,661,542","1,362,507","39,244","26,835","12,409","5,354,230"
2010-08-19,"5,046,599","3,680,313","1,366,286","37,233","25,922","11,311","5,371,341"
2010-08-18,"5,040,211","3,674,348","1,365,863","35,688","25,052","10,636","5,346,337"
2010-08-17,"5,017,597","3,651,548","1,366,049","36,934","26,879","10,055","5,356,287"
2010-08-16,"4,986,189","3,618,967","1,367,222","34,957","25,598","9,359","5,364,163"
2010-08-13,"4,971,222","3,597,963","1,373,259","41,101","30,150","10,951","5,332,087"
2010-08-12,"4,968,769","3,595,646","1,373,123","40,365","29,433","10,932","5,312,896"
2010-08-11,"5,001,793","3,623,257","1,378,536","39,931","29,283","10,648","5,333,907"
2010-08-10,"5,008,541","3,632,497","1,376,044","39,695","30,389","9,306","5,313,002"
2010-08-09,"4,997,007","3,617,568","1,379,439","40,639","31,670","8,969","5,311,731"
2010-08-06,"5,011,067","3,621,386","1,389,681","40,594","31,241","9,353","5,312,868"
2010-08-05,"4,967,200","3,576,529","1,390,671","39,216","30,186","9,030","5,313,870"
2010-08-04,"4,988,261","3,597,244","1,391,017","35,204","26,705","8,499","5,294,026"
2010-08-03,"4,959,346","3,559,412","1,399,934","35,188","26,670","8,518","5,315,184"
2010-08-02,"4,971,843","3,569,551","1,402,292","35,252","26,153","9,099","5,318,687"
2010-07-30,"4,984,040","3,580,383","1,403,657","36,422","26,684","9,738","5,305,078"
2010-07-29,"4,966,952","3,568,310","1,398,642","35,880","26,280","9,600","5,401,986"
2010-07-28,"4,974,132","3,577,338","1,396,794","35,568","26,099","9,469","5,405,201"
2010-07-27,"4,972,635","3,572,842","1,399,793","35,091","26,240","8,851","5,314,078"
2010-07-26,"4,997,295","3,595,103","1,402,192","36,445","27,132","9,313","5,373,447"
2010-07-23,"5,020,697","3,600,284","1,420,413","37,302","26,840","10,462","5,523,758"
2010-07-22,"5,006,608","3,582,555","1,424,053","35,864","25,205","10,659","5,375,816"
2010-07-21,"4,969,420","3,542,296","1,427,124","35,802","25,310","10,492","5,438,449"
2010-07-20,"4,937,678","3,515,152","1,422,526","36,127","25,991","10,136","5,367,812"
2010-07-19,"4,936,520","3,509,790","1,426,730","37,419","26,299","11,120","5,422,690"
2010-07-16,"4,905,844","3,482,808","1,423,036","37,463","26,173","11,290","5,442,146"
2010-07-15,"4,910,135","3,490,958","1,419,177","38,107","26,992","11,115","5,384,109"
2010-07-14,"4,915,029","3,503,602","1,411,427","37,347","25,400","11,947","5,430,349"
2010-07-13,"4,934,381","3,526,999","1,407,382","36,375","24,932","11,443","5,440,051"
2010-07-12,"4,966,722","3,562,978","1,403,744","36,886","25,764","11,122","5,418,411"
2010-07-09,"4,972,867","3,566,739","1,406,128","36,057","25,452","10,605","5,413,732"
2010-07-08,"4,954,382","3,546,918","1,407,464","35,414","25,312","10,102","5,428,248"
2010-07-07,"4,945,223","3,542,530","1,402,693","35,269","25,319","9,950","5,425,831"
2010-07-06,"4,928,888","3,513,875","1,415,013","38,639","27,865","10,774","5,385,614"
2010-07-05,"4,873,209","3,456,515","1,416,694","39,803","28,811","10,992","5,382,689"
2010-07-02,"4,855,933","3,435,185","1,420,748","39,576","28,625","10,951","5,354,586"
2010-07-01,"4,815,311","3,396,827","1,418,484","38,773","28,075","10,698","5,368,750"
2010-06-30,"4,904,524","3,466,482","1,438,042","38,655","28,086","10,569","5,368,713"
2010-06-29,"4,872,339","3,438,075","1,434,264","39,246","28,623","10,623","5,318,013"
2010-06-28,"4,865,970","3,431,304","1,434,666","40,527","29,500","11,027","5,326,910"
2010-06-25,"4,865,167","3,434,758","1,430,409","40,528","29,640","10,888","5,311,849"
2010-06-24,"4,843,857","3,409,493","1,434,364","41,853","30,939","10,914","5,281,642"
2010-06-23,"4,806,228","3,378,974","1,427,254","42,311","31,042","11,269","5,401,740"
2010-06-22,"4,795,046","3,373,637","1,421,409","42,477","31,386","11,091","5,374,447"
2010-06-21,"4,778,265","3,360,592","1,417,673","41,730","30,547","11,183","5,242,887"
2010-06-18,"4,777,073","3,358,789","1,418,284","43,580","32,199","11,381","5,283,337"
2010-06-17,"4,787,875","3,383,663","1,404,212","41,589","30,183","11,406","5,293,920"
2010-06-16,"4,748,549","3,346,016","1,402,533","40,279","29,040","11,239","5,286,047"
2010-06-15,"4,777,914","3,378,836","1,399,078","39,090","27,430","11,660","5,296,246"
2010-06-14,"4,801,900","3,409,280","1,392,620","40,140","27,586","12,554","5,276,765"
2010-06-11,"4,762,362","3,372,975","1,389,387","41,616","29,676","11,940","5,310,464"
2010-06-10,"4,778,103","3,380,782","1,397,321","39,947","27,796","12,151","5,297,003"
2010-06-09,"4,702,975","3,316,361","1,386,614","39,493","27,381","12,112","5,266,229"
2010-06-08,"4,703,161","3,317,512","1,385,649","36,755","25,085","11,670","5,255,057"
2010-06-07,"4,695,643","3,313,967","1,381,676","36,029","23,749","12,280","5,289,113"
2010-06-04,"4,690,380","3,322,569","1,367,811","35,726","23,091","12,635","5,297,108"
2010-06-03,"4,703,470","3,343,531","1,359,939","35,849","23,311","12,538","5,245,571"
2010-06-01,"4,662,773","3,314,616","1,348,157","33,506","22,103","11,403","5,292,373"
2010-05-31,"4,711,177","3,360,943","1,350,234","33,195","22,218","10,977","5,335,036"
2010-05-28,"4,688,776","3,333,336","1,355,440","30,666","20,616","10,050","5,274,477"
2010-05-27,"4,678,467","3,315,149","1,363,318","26,813","18,584","8,229","5,250,364"
2010-05-26,"4,864,854","3,440,269","1,424,585","30,262","21,572","8,690","5,283,299"
2010-05-25,"4,925,882","3,479,243","1,446,639","30,521","22,012","8,509","5,319,793"
2010-05-24,"5,003,942","3,519,682","1,484,260","33,875","24,123","9,752","5,273,923"
